mode,guidance_scale,negative_prompt,future_latent_slots,sigma_start,denoise_steps,target_latent_idx,target_latent_end,prev_latent_baseline_cos,prev_sequence_baseline_cos,noisy_input_cos,noisy_sequence_input_cos,latent_cos_pred_x0,latent_mse_pred_x0,sequence_cos_pred_x0,sequence_mse_pred_x0,cos_pred_x0_vs_baseline_diff,sequence_cos_pred_x0_vs_baseline_diff,hidden_cos
A0_noised_true_future,1.0,,10,0.8,0,2,12,0.8892831206321716,0.8065261840820312,0.1908683478832245,0.19853892922401428,0.8389469981193542,0.39580297470092773,0.8488758206367493,0.44412893056869507,-0.05033612251281738,0.04234963655471802,0.6597537994384766
A0_noised_true_future,1.0,,10,1.0,0,2,12,0.8892831206321716,0.8065261840820312,-0.0019343035528436303,-0.0007429994875565171,0.10635319352149963,0.6093106269836426,0.015040972270071507,0.6749157309532166,-0.782929927110672,-0.7914852118119597,0.6466752290725708
A0_noised_true_future,1.0,,10,2.0,0,2,12,0.8892831206321716,0.8065261840820312,-0.36477336287498474,-0.37766677141189575,-0.9216086864471436,2.1721088886260986,-0.953027069568634,2.4894509315490723,-1.8108918070793152,-1.7595532536506653,0.5680490732192993
A0_noised_true_future,7.0,,10,0.8,0,2,12,0.8892831206321716,0.8065261840820312,0.1905992180109024,0.2000320702791214,0.7116355299949646,0.40927428007125854,0.7547950744628906,0.44870173931121826,-0.17764759063720703,-0.051731109619140625,0.657844066619873
A0_noised_true_future,7.0,,10,1.0,0,2,12,0.8892831206321716,0.8065261840820312,0.0021914313547313213,1.8883671145886183e-05,0.09030696004629135,0.6476722955703735,0.028531959280371666,0.7112634181976318,-0.7989761605858803,-0.7779942248016596,0.6444180011749268
A0_noised_true_future,7.0,,10,2.0,0,2,12,0.8892831206321716,0.8065261840820312,-0.3652440309524536,-0.37840425968170166,-0.8518269062042236,2.2128794193267822,-0.8987954258918762,2.537914514541626,-1.7411100268363953,-1.7053216099739075,0.5720905065536499
