target,source,layer,epoch,train_loss,val_loss,val_uv_mse_norm,val_uv_rmse_norm,val_uv_mae_norm,val_uv_mae_px,val_valid_fraction
current_uv,raw_no_denoise,6,1.0,0.016241636910889548,0.02743793433935909,0.02743793433935909,0.14538705192662618,0.11915783980092802,34.1328812712556,0.5122377630713937
current_uv,raw_no_denoise,6,2.0,0.013168384196760141,0.029012832543128853,0.029012832543128853,0.1494242848007829,0.11834655920942347,34.179708894316136,0.5122377630713937
current_uv,raw_no_denoise,6,3.0,0.011649325375958365,0.025854906757603158,0.025854906757603158,0.14113562340502972,0.11025394061645427,31.75762136499365,0.5122377630713937
current_uv,raw_no_denoise,6,4.0,0.0102815399811935,0.02857672584640396,0.02857672584640396,0.1479190074272089,0.12318258378263953,35.367838959593875,0.5122377630713937
current_uv,raw_no_denoise,6,5.0,0.010324614278217733,0.03112943001560398,0.03112943001560398,0.15436788903666543,0.12959966709563783,37.15276992904556,0.5122377630713937
current_uv,raw_no_denoise,6,6.0,0.009461084953867473,0.026538251449803374,0.026538251449803374,0.14197940374170984,0.11185848837965852,32.259951904937104,0.5122377630713937
current_uv,raw_no_denoise,6,7.0,0.008579433872254807,0.028888831514265988,0.028888831514265988,0.14847968685460258,0.12171838906678287,34.601421062762924,0.5122377630713937
current_uv,raw_no_denoise,6,8.0,0.009769913522611421,0.025618278050235102,0.025618278050235102,0.1395370525705231,0.10848425693445272,31.16605562596888,0.5122377630713937
current_uv,raw_no_denoise,6,9.0,0.009354481375608096,0.029348234418076234,0.029348234418076234,0.14969539558970846,0.11438108532578795,33.07527179317874,0.5122377630713937
current_uv,raw_no_denoise,6,10.0,0.00868457030604361,0.03113394169384366,0.03113394169384366,0.15416159621485465,0.1223908628929745,35.579371925834174,0.5122377630713937
current_uv,raw_no_denoise,6,11.0,0.007660180645347156,0.027015285397117787,0.027015285397117787,0.14358071055445637,0.11367468124294615,32.47717829350825,0.5122377630713937
current_uv,raw_no_denoise,6,12.0,0.007235714558985675,0.023826489993533886,0.023826489993533886,0.1352393452104155,0.10695470254738014,30.683418300601986,0.5122377630713937
current_uv,raw_no_denoise,6,13.0,0.006837103806810346,0.02461672838047876,0.02461672838047876,0.13694741868681007,0.10604316610973198,30.47312468415374,0.5122377630713937
current_uv,raw_no_denoise,6,14.0,0.007395108439484421,0.028850168074396523,0.028850168074396523,0.14782213200847585,0.1173167655413801,34.04792140080379,0.5122377630713937
current_uv,raw_no_denoise,6,15.0,0.007132054474701874,0.02622574742987648,0.02622574742987648,0.1413254353341523,0.10944847236354868,31.36113057436643,0.5122377630713937
current_uv,raw_no_denoise,6,16.0,0.007253673146924756,0.02311460445862967,0.02311460445862967,0.1325293173948368,0.10296643619145547,29.668754484270004,0.5122377630713937
current_uv,raw_no_denoise,6,17.0,0.006126525789920352,0.02766329995714701,0.02766329995714701,0.14478429099479756,0.11334509168054674,32.35436050041572,0.5122377630713937
current_uv,raw_no_denoise,6,18.0,0.005875003720038633,0.02488478202815656,0.02488478202815656,0.13772816830998533,0.108515969679489,31.094822810246395,0.5122377630713937
current_uv,raw_no_denoise,6,19.0,0.005347890897070641,0.02708118954686435,0.02708118954686435,0.14382869557484046,0.11495373767989499,33.14368848200444,0.5122377630713937
current_uv,raw_no_denoise,6,20.0,0.007255402735757584,0.025844329792250702,0.025844329792250702,0.14023082755453936,0.10841351924659488,31.382917564232034,0.5122377630713937
current_uv,raw_no_denoise,6,21.0,0.006462655242187449,0.025799912074906426,0.025799912074906426,0.1397490226305448,0.11157620307448861,31.947695765461955,0.5122377630713937
current_uv,raw_no_denoise,6,22.0,0.006588032008609274,0.027396404321168685,0.027396404321168685,0.14379250456194778,0.11174863556048253,32.01491801388614,0.5122377630713937
current_uv,raw_no_denoise,6,23.0,0.005930054281491733,0.024559155757819022,0.024559155757819022,0.13687212296299167,0.1057123615295737,30.293458205003006,0.5122377630713937
current_uv,raw_no_denoise,6,24.0,0.005361505134946417,0.027585967268039295,0.027585967268039295,0.14482037650121676,0.11151340911230007,32.08891281714806,0.5122377630713937
current_uv,raw_no_denoise,6,25.0,0.005168058258865842,0.026146030431235586,0.026146030431235586,0.14135668379860325,0.10939019850709221,31.381989739157937,0.5122377630713937
current_uv,raw_no_denoise,6,26.0,0.00610512387141983,0.026770854642341187,0.026770854642341187,0.14241763886871872,0.10850686262120733,31.36048559709029,0.5122377630713937
future_uv,raw_no_denoise,14,0.0,0.09185678798711187,0.03388473005978378,0.03388473005978378,0.16053828201093873,0.12735791785733683,36.06970529622965,0.50244755636562
future_uv,raw_no_denoise,14,1.0,0.01871963969053148,0.029515938820330413,0.029515938820330413,0.15096435607313277,0.12113971383004755,34.94536705283852,0.50244755636562
future_uv,raw_no_denoise,14,2.0,0.014000679100198405,0.02782554416493936,0.02782554416493936,0.1466326573928753,0.11694478227958813,33.54630554305923,0.50244755636562
future_uv,raw_no_denoise,14,3.0,0.012349317897128722,0.02678555096467058,0.02678555096467058,0.14356425102357265,0.11344425130140531,32.46929467474664,0.50244755636562
future_uv,raw_no_denoise,14,4.0,0.011537841937886302,0.02668316924123914,0.02668316924123914,0.1434584169329463,0.11291758518118958,32.288360035502826,0.50244755636562
future_uv,raw_no_denoise,14,5.0,0.010456354983057388,0.02704071454130686,0.02704071454130686,0.14446678622202438,0.11651405369068359,33.53665681318803,0.50244755636562
future_uv,raw_no_denoise,14,6.0,0.010624764320474217,0.026157271963628857,0.026157271963628857,0.142133930242145,0.11115921627391469,31.8504151564378,0.50244755636562
future_uv,raw_no_denoise,14,7.0,0.009281445487608527,0.026848115026950836,0.026848115026950836,0.14380193235990885,0.11229438256550502,32.15360484089885,0.50244755636562
future_uv,raw_no_denoise,14,8.0,0.008397186470321808,0.0266892357201843,0.0266892357201843,0.14370156449454646,0.11629765183775576,33.377165787703504,0.50244755636562
future_uv,raw_no_denoise,14,9.0,0.0077703757375315,0.027002106596539906,0.027002106596539906,0.14347119077102288,0.11164095080815829,32.06054095288257,0.50244755636562
future_uv,raw_no_denoise,14,10.0,0.007873371857535708,0.030512282494585832,0.030512282494585832,0.15324606522396728,0.12251810620089511,35.89559389661242,0.50244755636562
future_uv,raw_no_denoise,14,11.0,0.007537789183728736,0.026415360518372975,0.026415360518372975,0.14226232229412852,0.11414323971196488,32.99821085363001,0.50244755636562
future_uv,raw_no_denoise,14,12.0,0.006439925225530539,0.02602724370162387,0.02602724370162387,0.14159949113439013,0.11061951174185826,31.76098982270781,0.50244755636562
future_uv,raw_no_denoise,14,13.0,0.00595155171976897,0.024395811195661136,0.024395811195661136,0.1367554628140443,0.10571551359408385,30.274461919611152,0.50244755636562
future_uv,raw_no_denoise,14,14.0,0.006420665933769576,0.026124603251789832,0.026124603251789832,0.14108508147976614,0.10707355473008189,30.767019098455254,0.50244755636562
future_uv,raw_no_denoise,14,15.0,0.0064116900646401164,0.02469849856114471,0.02469849856114471,0.13752228198768376,0.10413577074145937,30.105876042292667,0.50244755636562
future_uv,raw_no_denoise,14,16.0,0.0055680378563877555,0.023609208581330893,0.023609208581330893,0.13442288089048612,0.1020488206531618,29.389811749224897,0.50244755636562
future_uv,raw_no_denoise,14,17.0,0.005352092824958183,0.02347935150032277,0.02347935150032277,0.13410444964062085,0.10344133609449947,29.69765803197047,0.50244755636562
future_uv,raw_no_denoise,14,18.0,0.005782057981487814,0.02523866763429625,0.02523866763429625,0.13885227710633843,0.10700875984413641,30.9619364304976,0.50244755636562
future_uv,raw_no_denoise,14,19.0,0.005001479359212064,0.024627108986561116,0.024627108986561116,0.13732176529360818,0.10476746556016948,30.19650866101672,0.50244755636562
future_uv,raw_no_denoise,14,20.0,0.004913546596003149,0.024791977557164807,0.024791977557164807,0.13737886060367932,0.10559901412758795,30.3219103112921,0.50244755636562
future_uv,raw_no_denoise,14,21.0,0.004916677467109784,0.024867705675167637,0.024867705675167637,0.1379139929801434,0.10447629113922587,30.03889274597168,0.50244755636562
future_uv,raw_no_denoise,14,22.0,0.005242687139771236,0.02795028927495013,0.02795028927495013,0.14637332164741063,0.11877531834415622,33.880741692923166,0.50244755636562
future_uv,raw_no_denoise,14,23.0,0.005543619680863161,0.026387435012868235,0.026387435012868235,0.14224662178463035,0.11472908511653647,32.92931436658739,0.50244755636562
future_uv,raw_no_denoise,14,24.0,0.0047371014243567855,0.02521689575478122,0.02521689575478122,0.1384920727956545,0.10824529753698335,31.26597711256334,0.50244755636562
future_uv,raw_no_denoise,14,25.0,0.004586060075279401,0.027069291269237346,0.027069291269237346,0.1435356909161681,0.11508299540598076,33.30066220743673,0.50244755636562
future_uv,raw_no_denoise,14,26.0,0.004523736691567316,0.024433793982008956,0.024433793982008956,0.13674510932052053,0.1063469253949352,30.521314167476202,0.50244755636562
future_uv,raw_no_denoise,14,27.0,0.004556693475155432,0.024046272606022292,0.024046272606022292,0.13531815375273043,0.10508985093215129,30.08163140036843,0.50244755636562
current_uv,raw_no_denoise,14,0.0,0.06403321039159687,0.04104980013587258,0.04104980013587258,0.17773902916408085,0.14682661642978242,41.42169024060656,0.5122377630713937
current_uv,raw_no_denoise,14,1.0,0.016018963379425755,0.029415944109221437,0.029415944109221437,0.1505325713774541,0.12443794049583115,35.92064610728017,0.5122377630713937
current_uv,raw_no_denoise,14,2.0,0.011407915950172364,0.028380245035449107,0.028380245035449107,0.14739177693853844,0.11956715323291459,34.087299640362076,0.5122377630713937
current_uv,raw_no_denoise,14,3.0,0.010014549969422106,0.02838305518083222,0.02838305518083222,0.1475332535647012,0.11965818463505565,34.59000847556374,0.5122377630713937
current_uv,raw_no_denoise,14,4.0,0.008992031595291017,0.03045431624811429,0.03045431624811429,0.1532088995396674,0.12421633042655625,36.12701554731889,0.5122377630713937
current_uv,raw_no_denoise,14,5.0,0.009323720789545185,0.03410106940338245,0.03410106940338245,0.16166636931312667,0.13532812716243983,39.03249060357367,0.5122377630713937
current_uv,raw_no_denoise,14,6.0,0.011143764024790453,0.026721010219071296,0.026721010219071296,0.1436459818086424,0.10951226970532557,31.351298538954943,0.5122377630713937
current_uv,raw_no_denoise,14,7.0,0.008913641019170195,0.02492037548364459,0.02492037548364459,0.13773528397916915,0.10682962412809159,30.775091731464947,0.5122377630713937
current_uv,raw_no_denoise,14,8.0,0.008323257397187749,0.030553972674208087,0.030553972674208087,0.15298590220354655,0.12454150637963435,36.13086407001202,0.5122377630713937
current_uv,raw_no_denoise,14,9.0,0.007157506915379544,0.02743512920878984,0.02743512920878984,0.14483927304928118,0.1131076925284379,32.58743759635445,0.5122377630713937
current_uv,raw_no_denoise,14,10.0,0.006763882174052801,0.02954261025765559,0.02954261025765559,0.15071226166678475,0.12075367179158684,34.30405261966732,0.5122377630713937
current_uv,raw_no_denoise,14,11.0,0.00642641887413791,0.027752240924360034,0.027752240924360034,0.14517042874456285,0.11265408799990073,32.69605871347281,0.5122377630713937
current_uv,raw_no_denoise,14,12.0,0.006115190310511896,0.026039589001061198,0.026039589001061198,0.1405642151415765,0.10935048133760066,31.4582508060482,0.5122377630713937
current_uv,raw_no_denoise,14,13.0,0.006339885137998609,0.027705839854645562,0.027705839854645562,0.14531703157858414,0.11497495005597601,32.85272290156438,0.5122377630713937
current_uv,raw_no_denoise,14,14.0,0.0057634967233067495,0.029563984514533223,0.029563984514533223,0.15018988103716524,0.11944419833330008,34.522179290131255,0.5122377630713937
current_uv,raw_no_denoise,14,15.0,0.005662795439877166,0.02769103168242878,0.02769103168242878,0.1451581377874721,0.11331242005099783,32.560663996876535,0.5122377630713937
current_uv,raw_no_denoise,14,16.0,0.006089350933814348,0.0268138055201177,0.0268138055201177,0.14296632932199466,0.11231924598658835,32.2727744362571,0.5122377630713937
current_uv,raw_no_denoise,14,17.0,0.005501725937545393,0.029039261263463047,0.029039261263463047,0.14867915025540998,0.11630628132945174,33.32192618363387,0.5122377630713937
future_uv,raw_no_denoise,27,0.0,0.07751494436707564,0.024637708075709277,0.024637708075709277,0.13738015825515026,0.11002444804131568,31.78131602360652,0.50244755636562
future_uv,raw_no_denoise,27,1.0,0.020914788426629603,0.02666309087739124,0.02666309087739124,0.14271647998919854,0.11687008916706472,34.035932927698525,0.50244755636562
future_uv,raw_no_denoise,27,2.0,0.015338186041585036,0.026718297751841844,0.026718297751841844,0.14248819836786578,0.11872044044149506,34.63307464706314,0.50244755636562
future_uv,raw_no_denoise,27,3.0,0.01418065165097897,0.026476012673098723,0.026476012673098723,0.14164481650699268,0.11489937840016572,33.645845933394,0.50244755636562
future_uv,raw_no_denoise,27,4.0,0.013058832422588927,0.025006150149486282,0.025006150149486282,0.1380511135696531,0.11590213339020322,33.4353628892165,0.50244755636562
future_uv,raw_no_denoise,27,5.0,0.011864442752566031,0.023188871403153125,0.023188871403153125,0.13254862554840274,0.10890742360086708,31.189986355654842,0.50244755636562
future_uv,raw_no_denoise,27,6.0,0.010987794962441153,0.023660857516985673,0.023660857516985673,0.13352360883792797,0.11002003104536684,31.805241884885135,0.50244755636562
future_uv,raw_no_denoise,27,7.0,0.010487705947220139,0.025148556496088322,0.025148556496088322,0.1387294878909638,0.11887043693682531,33.99554133915401,0.50244755636562
future_uv,raw_no_denoise,27,8.0,0.01093149366620431,0.026939403044281305,0.026939403044281305,0.14370430297368056,0.12127354089821969,34.87188664683095,0.50244755636562
future_uv,raw_no_denoise,27,9.0,0.010533925006970226,0.023912866033248967,0.023912866033248967,0.13388557805048001,0.10876373352704348,31.546013812085132,0.50244755636562
future_uv,raw_no_denoise,27,10.0,0.009623557344529328,0.023358526893637398,0.023358526893637398,0.1334244479666223,0.10962680091599485,31.858484988446,0.50244755636562
future_uv,raw_no_denoise,27,11.0,0.009656133842208602,0.025985129229672305,0.025985129229672305,0.14085861008900863,0.11840619756416841,34.00642221624201,0.50244755636562
future_uv,raw_no_denoise,27,12.0,0.00892978491995548,0.024224869464035636,0.024224869464035636,0.13483376071586475,0.108877676975477,31.285073713822797,0.50244755636562
future_uv,raw_no_denoise,27,13.0,0.008261667725336234,0.02261526504909242,0.02261526504909242,0.13074734171370525,0.10437033898555316,30.40588904427482,0.50244755636562
future_uv,raw_no_denoise,27,14.0,0.008443652912448021,0.023485455974623873,0.023485455974623873,0.1343752533405811,0.11282466268622791,32.11713161335125,0.50244755636562
future_uv,raw_no_denoise,27,15.0,0.008468808663286725,0.021942704408006233,0.021942704408006233,0.127346400614385,0.10038790106773376,29.227430890490126,0.50244755636562
future_uv,raw_no_denoise,27,16.0,0.008575495837615976,0.029907954726498445,0.029907954726498445,0.15083610240396086,0.12509510139902155,36.118899285376486,0.50244755636562
future_uv,raw_no_denoise,27,17.0,0.008501277242317865,0.02251476100222631,0.02251476100222631,0.13090875546832184,0.10555819104184637,30.150491407701185,0.50244755636562
future_uv,raw_no_denoise,27,18.0,0.008088984368061955,0.023694385754895377,0.023694385754895377,0.13442032414299626,0.1124105662941099,32.08398077371237,0.50244755636562
future_uv,raw_no_denoise,27,19.0,0.008539949083229997,0.02584225022709453,0.02584225022709453,0.13885686009913892,0.1096267098417649,31.930097219827292,0.50244755636562
future_uv,raw_no_denoise,27,20.0,0.00794356235476968,0.023917815354945776,0.023917815354945776,0.13374615653411492,0.10740393660702072,31.062160571971972,0.50244755636562
future_uv,raw_no_denoise,27,21.0,0.0066655197932298646,0.022066854487557512,0.022066854487557512,0.129488601968005,0.1026308325516594,29.518852980820448,0.50244755636562
future_uv,raw_no_denoise,27,22.0,0.006634745083082602,0.021552652511354926,0.021552652511354926,0.12618941495885383,0.09865997898411917,28.52378439736533,0.50244755636562
future_uv,raw_no_denoise,27,23.0,0.007719500304683692,0.020403537899255753,0.020403537899255753,0.12382768521775732,0.09691194257327726,27.88234134487339,0.50244755636562
future_uv,raw_no_denoise,27,24.0,0.00661876989861883,0.024383849978863777,0.024383849978863777,0.1364672552872371,0.11180286609626316,32.25747144472349,0.50244755636562
future_uv,raw_no_denoise,27,25.0,0.006332716553689827,0.023410519272401616,0.023410519272401616,0.1321580498576998,0.10550525909537202,30.453237733640872,0.50244755636562
future_uv,raw_no_denoise,27,26.0,0.006447990642044711,0.0241525571506757,0.0241525571506757,0.13517456527773317,0.10823176254134079,30.983872687066352,0.50244755636562
future_uv,raw_no_denoise,27,27.0,0.005805023719251063,0.022553163417777813,0.022553163417777813,0.13058541569259616,0.1010774947129763,29.12375568843388,0.50244755636562
future_uv,raw_no_denoise,27,28.0,0.005875109241664222,0.025967731355474546,0.025967731355474546,0.14003222618069683,0.11038520108986567,31.96952918526176,0.50244755636562
future_uv,raw_no_denoise,27,29.0,0.006027687912634347,0.02202042455335597,0.02202042455335597,0.12912231840036967,0.10154319809866952,29.104181383039567,0.50244755636562
future_uv,raw_no_denoise,27,30.0,0.007145505027883515,0.025145689403260504,0.025145689403260504,0.13885499526570727,0.11178590596972646,32.371542390409886,0.50244755636562
future_uv,raw_no_denoise,27,31.0,0.006109823221326155,0.022937451691164838,0.022937451691164838,0.13193524113068214,0.10500118094724376,30.131864721124824,0.50244755636562
future_uv,raw_no_denoise,27,32.0,0.0053008571793464136,0.023317909688799533,0.023317909688799533,0.13313665621347362,0.10312836445294894,29.854262211939673,0.50244755636562
future_uv,raw_no_denoise,27,33.0,0.0050671123446285535,0.02253554704097601,0.02253554704097601,0.13106176392598587,0.10314723776353822,29.577899692775485,0.50244755636562
current_uv,raw_no_denoise,27,0.0,0.06284690839260396,0.028214329059098982,0.028214329059098982,0.14652443140536756,0.1217427377204795,34.962952380413775,0.5122377630713937
current_uv,raw_no_denoise,27,1.0,0.01781534663952735,0.025811252542413197,0.025811252542413197,0.1403245258998204,0.11847224847211704,33.90595866916897,0.5122377630713937
current_uv,raw_no_denoise,27,2.0,0.014593614265322685,0.03143785345543931,0.03143785345543931,0.15452462205520043,0.13450314938188432,38.84896983966961,0.5122377630713937
current_uv,raw_no_denoise,27,3.0,0.013265720707491577,0.02735465207508394,0.02735465207508394,0.14391397023117625,0.12049905648389897,35.33618630896081,0.5122377630713937
current_uv,raw_no_denoise,27,4.0,0.012296502626087264,0.029038950826946672,0.029038950826946672,0.14829643174901708,0.12842543761838565,36.206855853954394,0.5122377630713937
current_uv,raw_no_denoise,27,5.0,0.01125801197038247,0.02496028957250235,0.02496028957250235,0.137911756868129,0.11638041804512064,33.728878261326074,0.5122377630713937
current_uv,raw_no_denoise,27,6.0,0.011014133883315597,0.0279022436067983,0.0279022436067983,0.14555921754636963,0.12441272236458906,35.68105098751042,0.5122377630713937
current_uv,raw_no_denoise,27,7.0,0.010096509458447457,0.02572918245633999,0.02572918245633999,0.1392478598998143,0.11450145867737857,33.29247297273649,0.5122377630713937
current_uv,raw_no_denoise,27,8.0,0.009786106919463333,0.028480407371596024,0.028480407371596024,0.14736080899105206,0.12316837229511955,34.90348008962778,0.5122377630713937
current_uv,raw_no_denoise,27,9.0,0.009665067489675628,0.026864697544516383,0.026864697544516383,0.1420821245316859,0.11482178326044883,33.35235755760353,0.5122377630713937
current_uv,raw_no_denoise,27,10.0,0.00915897768166273,0.023933338092548863,0.023933338092548863,0.1345908391725767,0.10802400591490152,31.003218043934215,0.5122377630713937
current_uv,raw_no_denoise,27,11.0,0.009493016594000384,0.023039574975838195,0.023039574975838195,0.1324880269023922,0.10678793776493806,30.74828225249177,0.5122377630713937
current_uv,raw_no_denoise,27,12.0,0.010230853326115728,0.02607250355600894,0.02607250355600894,0.1387872481262767,0.11223898755086885,32.30996453345239,0.5122377630713937
current_uv,raw_no_denoise,27,13.0,0.008998693795977057,0.024694172242148357,0.024694172242148357,0.1370118068648385,0.11222354630073467,31.954002447061605,0.5122377630713937
current_uv,raw_no_denoise,27,14.0,0.008506294208311211,0.02958239069195477,0.02958239069195477,0.14952259474284166,0.12302579657806383,35.09259182589871,0.5122377630713937
current_uv,raw_no_denoise,27,15.0,0.008572114119817922,0.027600481741495066,0.027600481741495066,0.14449137272117854,0.11570812261604763,33.26315545035409,0.5122377630713937
current_uv,raw_no_denoise,27,16.0,0.008163854526575169,0.0257765343998904,0.0257765343998904,0.13846847154460587,0.10637035069765745,30.99895800076998,0.5122377630713937
current_uv,raw_no_denoise,27,17.0,0.00803011302723662,0.025329343062805963,0.025329343062805963,0.13873476769540694,0.11179784054939564,32.28683262271481,0.5122377630713937
current_uv,raw_no_denoise,27,18.0,0.008242329088400821,0.025540332212210536,0.025540332212210536,0.1397080549618581,0.11169455054548237,32.16748366989456,0.5122377630713937
current_uv,raw_no_denoise,27,19.0,0.008317530127403033,0.02211773253560483,0.02211773253560483,0.13037019478274392,0.10398640801439753,29.747045410262956,0.5122377630713937
current_uv,raw_no_denoise,27,20.0,0.0071535319385222585,0.027204943977140048,0.027204943977140048,0.14365454268205416,0.11610211369457778,33.6137431618217,0.5122377630713937
current_uv,raw_no_denoise,27,21.0,0.007945178294469554,0.02618729074361858,0.02618729074361858,0.14119025866885285,0.11508802361004836,32.77549252810178,0.5122377630713937
current_uv,raw_no_denoise,27,22.0,0.007436012526830802,0.024565493570757914,0.024565493570757914,0.135980535116229,0.10811585959021028,31.14373665923005,0.5122377630713937
current_uv,raw_no_denoise,27,23.0,0.00911870518526767,0.02980528323800414,0.02980528323800414,0.14924034945197873,0.11789042799622862,34.10935659341879,0.5122377630713937
current_uv,raw_no_denoise,27,24.0,0.00829002428419736,0.030947500761676502,0.030947500761676502,0.15373121004004578,0.12690159558624656,36.29071735835576,0.5122377630713937
current_uv,raw_no_denoise,27,25.0,0.007223399688622781,0.024754600026286565,0.024754600026286565,0.13702255893837323,0.10907251252369447,31.308266579688013,0.5122377630713937
current_uv,raw_no_denoise,27,26.0,0.006663311180750748,0.024902394184699424,0.024902394184699424,0.13751754227218094,0.1103602067365513,31.940862108777452,0.5122377630713937
current_uv,raw_no_denoise,27,27.0,0.006189216239000648,0.028484674730709383,0.028484674730709383,0.14699667994375828,0.11666416658179743,33.86034977519429,0.5122377630713937
current_uv,raw_no_denoise,27,28.0,0.005767250774220638,0.025554175286755694,0.025554175286755694,0.1394972605305118,0.11150049355688628,32.431707115440105,0.5122377630713937
current_uv,raw_no_denoise,27,29.0,0.006849947521460112,0.02305606507754826,0.02305606507754826,0.1330321209205614,0.10515405743063747,30.438305127870787,0.5122377630713937
future_uv,denoise_tau=0.900,6,0.0,0.08124492251938516,0.0356144669328953,0.0356144669328953,0.16584373520804452,0.13760528010088247,38.60344117171281,0.50244755636562
future_uv,denoise_tau=0.900,6,1.0,0.019648996535600916,0.02848304339222141,0.02848304339222141,0.14852489958276283,0.12282695782768142,35.25995270522324,0.50244755636562
future_uv,denoise_tau=0.900,6,2.0,0.014274959164427439,0.03179683168972289,0.03179683168972289,0.15689137359182317,0.12857182626124028,37.11283658434461,0.50244755636562
future_uv,denoise_tau=0.900,6,3.0,0.013063568642342484,0.03227346869823816,0.03227346869823816,0.1579703347874688,0.13100339597338564,37.87459814965308,0.50244755636562
future_uv,denoise_tau=0.900,6,4.0,0.013390177673714315,0.027690751881866187,0.027690751881866187,0.14583398526781924,0.11784549078324458,33.753923589533024,0.50244755636562
future_uv,denoise_tau=0.900,6,5.0,0.012586055501851032,0.02718814824531962,0.02718814824531962,0.14491541652412682,0.11515586015644606,33.33399216445176,0.50244755636562
future_uv,denoise_tau=0.900,6,6.0,0.011730654758738947,0.027782022887905995,0.027782022887905995,0.14668403784711878,0.11716570095582442,33.77101039219569,0.50244755636562
future_uv,denoise_tau=0.900,6,7.0,0.011470460163332884,0.03695448704220198,0.03695448704220198,0.16749950013794265,0.14352662694620918,40.883015986089106,0.50244755636562
future_uv,denoise_tau=0.900,6,8.0,0.011609113845371844,0.026870646312103404,0.026870646312103404,0.1442467964195705,0.11675879223780199,33.10436987710166,0.50244755636562
future_uv,denoise_tau=0.900,6,9.0,0.011093012890610347,0.025169553326351658,0.025169553326351658,0.13952523407402573,0.11034572937271812,31.841096517922995,0.50244755636562
future_uv,denoise_tau=0.900,6,10.0,0.01060489992051147,0.0311428939311446,0.0311428939311446,0.15494480979192507,0.12933266756834683,37.110876150064534,0.50244755636562
future_uv,denoise_tau=0.900,6,11.0,0.010918363960959849,0.03300581795612832,0.03300581795612832,0.15958789918389354,0.1332768479010442,38.12337926051,0.50244755636562
future_uv,denoise_tau=0.900,6,12.0,0.010399105642838887,0.032562552632151784,0.032562552632151784,0.15855380757288498,0.13254523266862323,37.953685360354974,0.50244755636562
future_uv,denoise_tau=0.900,6,13.0,0.011153537880927558,0.028860740506878264,0.028860740506878264,0.14928939240378933,0.12201965480417638,34.56409470351426,0.50244755636562
future_uv,denoise_tau=0.900,6,14.0,0.010647421691046217,0.02558459394930543,0.02558459394930543,0.14033621862218096,0.11202166479575884,32.25007741434591,0.50244755636562
future_uv,denoise_tau=0.900,6,15.0,0.00998275634047562,0.03294989952517973,0.03294989952517973,0.15844866299962665,0.1327908406932871,38.14921897941536,0.50244755636562
future_uv,denoise_tau=0.900,6,16.0,0.009248452784502337,0.030316924624197134,0.030316924624197134,0.15243504753896406,0.12667761466928296,36.27693395014409,0.50244755636562
future_uv,denoise_tau=0.900,6,17.0,0.008963388273875512,0.025864009673778828,0.025864009673778828,0.14090345331005283,0.11126032200726596,31.921544455148123,0.50244755636562
future_uv,denoise_tau=0.900,6,18.0,0.00938431260116059,0.032951257198111164,0.032951257198111164,0.1588303449895832,0.13301377540284937,37.775002326165044,0.50244755636562
