mode,sigma_start,denoise_steps,sigma_schedule,target_latent_idx,prev_latent_baseline_cos,initial_noise_cos,latent_cos_pred_x0,latent_mse_pred_x0,latent_cos_x_final,latent_mse_x_final,cos_x_final_vs_baseline_diff,cos_pred_x0_vs_baseline_diff,hidden_cos
A1_causal,0.8,20,0.8 0.65221396 0.52847472 0.42542904 0.3401087 0.26989634 0.2124934 0.16589006 0.12833713 0.098319816 0.074533362 0.055860379 0.041349901 0.030198058 0.021730302 0.015385136 0.010699258 0.0072940769 0.0048635222 0.0031630801 0.002,1,0.8280352354049683,0.0027145196218043566,0.23589126765727997,0.4577178955078125,0.2326236367225647,0.4580667316913605,-0.5954115986824036,-0.5921439677476883,0.7042548656463623
