mode,sigma_start,denoise_steps,sigma_schedule,target_latent_idx,prev_latent_baseline_cos,initial_noise_cos,latent_cos_pred_x0,latent_mse_pred_x0,latent_cos_x_final,latent_mse_x_final,cos_x_final_vs_baseline_diff,cos_pred_x0_vs_baseline_diff,hidden_cos
A1_causal,0.002,1,0.002 0.002,1,0.8280352354049683,-0.001672000507824123,0.020217156037688255,0.478708416223526,-0.001672000507824123,0.47876909375190735,-0.8297072359127924,-0.80781807936728,0.7095696330070496
A1_causal,0.002,3,0.002 0.002 0.002 0.002,1,0.8280352354049683,0.0019347899360582232,0.024807829409837723,0.47869548201560974,0.0019347899360582232,0.47875913977622986,-0.82610044546891,-0.8032274059951305,0.7097052335739136
A1_causal,0.002,5,0.002 0.002 0.002 0.002 0.002 0.002,1,0.8280352354049683,0.001058786641806364,0.023692429065704346,0.47869884967803955,0.001058786641806364,0.47876155376434326,-0.8269764487631619,-0.8043428063392639,0.7099857330322266
A1_causal,0.002,10,0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002,1,0.8280352354049683,7.953861495479941e-05,0.022065188735723495,0.47870323061943054,7.953861495479941e-05,0.47876426577568054,-0.8279556967900135,-0.8059700466692448,0.7109646797180176
A1_causal,0.002,20,0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002,1,0.8280352354049683,-0.0019379728473722935,0.02088058553636074,0.4787065386772156,-0.0019379728473722935,0.47876980900764465,-0.8299732082523406,-0.8071546498686075,0.709488570690155
A1_causal,0.002,35,0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002,1,0.8280352354049683,-0.00200551375746727,0.020853634923696518,0.4787065386772156,-0.00200551375746727,0.47877004742622375,-0.8300407491624355,-0.8071816004812717,0.710374653339386
A1_causal,0.05,1,0.05 0.002,1,0.8280352354049683,-0.00013852212578058243,0.03821277990937233,0.4780622720718384,0.03591237589716911,0.4781528115272522,-0.7921228595077991,-0.7898224554955959,0.42022794485092163
A1_causal,0.05,3,0.05 0.019971562 0.0069439119 0.002,1,0.8280352354049683,0.0006514398846775293,0.0658034235239029,0.4769788384437561,0.05993837118148804,0.4771985113620758,-0.7680968642234802,-0.7622318118810654,0.6691926717758179
A1_causal,0.05,5,0.05 0.029252042 0.016369045 0.0086910589 0.00433271 0.002,1,0.8280352354049683,-0.0001609806204214692,0.06278866529464722,0.4770813584327698,0.05738190561532974,0.47728946805000305,-0.7706533297896385,-0.765246570110321,0.6787901520729065
A1_causal,0.05,10,0.05 0.038440694 0.029252042 0.022014199 0.016369045 0.012013107 0.0086910589 0.006189741 0.00433271 0.0029752742 0.002,1,0.8280352354049683,-0.003137224819511175,0.05726035684347153,0.4772966206073761,0.052122581750154495,0.47749972343444824,-0.7759126536548138,-0.7707748785614967,0.692022442817688
A1_causal,0.05,20,0.05 0.043895159 0.038440694 0.03357781 0.029252042 0.025413013 0.022014199 0.019012705 0.016369045 0.014046937 0.012013107 0.010237091 0.0086910589 0.0073496364 0.006189741 0.0051904222 0.00433271 0.0035994716 0.0029752742 0.0024462554 0.002,1,0.8280352354049683,-0.00035322329495102167,0.06174841895699501,0.4771026372909546,0.056679245084524155,0.4773038923740387,-0.7713559903204441,-0.7662868164479733,0.6897615194320679
