target,source,layer,horizon,future_step,future_step_1based,split,loss,uv_mse_norm,uv_rmse_norm,uv_mae_norm,uv_mae_px,valid_fraction
future_uv,denoise_step=005,12,16.0,3,4,test,0.030999407291751716,0.030999407291751716,0.17521579119359484,0.14446237661700317,40.5327286967086,0.3995859170058746
future_uv,denoise_step=005,12,24.0,5,6,val,0.0185615965181423,0.0185615965181423,0.11807194824625807,0.0902119766180939,25.91658030652834,0.3344947735191638
future_uv,denoise_step=005,12,24.0,5,6,test,0.034535940262194004,0.034535940262194004,0.18441718178136007,0.1521537085189089,42.45354238158674,0.364389237286388
future_uv,denoise_step=005,12,36.0,8,9,val,0.016700091995688265,0.016700091995688265,0.11023738450704966,0.08439427494795065,24.306876737481627,0.2421602773957136
future_uv,denoise_step=005,12,36.0,8,9,test,0.02275836774713011,0.02275836774713011,0.14956591832094804,0.11964599362441472,33.18767726100503,0.26915113939508395
future_uv,denoise_step=005,12,45.0,10,11,val,0.016891232240646557,0.016891232240646557,0.11037278912624,0.08345440139130848,23.948306877853977,0.18292682989133774
future_uv,denoise_step=005,12,45.0,10,11,test,0.022649474688815282,0.022649474688815282,0.14869010068985247,0.12201088355318113,33.54793661524297,0.2256728760574175
future_uv,denoise_step=005,16,8.0,1,2,val,0.0196466103183164,0.0196466103183164,0.1231222483962255,0.09674173027588516,27.48647554244729,0.4216027868334009
future_uv,denoise_step=005,16,8.0,1,2,test,0.039670916131502844,0.039670916131502844,0.1959634430043199,0.16347947247773717,46.09966446301952,0.44099379079435674
future_uv,denoise_step=005,16,16.0,3,4,val,0.021970968362502105,0.021970968362502105,0.12823286491611693,0.09856304767759004,27.849598489156584,0.37456446117640374
future_uv,denoise_step=005,16,16.0,3,4,test,0.032527394504064604,0.032527394504064604,0.17693809788543,0.14604711020461766,41.03882965340624,0.3995859170058746
future_uv,denoise_step=005,16,24.0,5,6,val,0.017758379141939642,0.017758379141939642,0.11485350485047396,0.08965472487622438,25.497355059048854,0.3344947735191638
future_uv,denoise_step=005,16,24.0,5,6,test,0.033569100102714376,0.033569100102714376,0.18195237534016556,0.1518096122003737,42.36231594993954,0.364389237286388
future_uv,denoise_step=005,16,36.0,8,9,val,0.015940732909983043,0.015940732909983043,0.10686585213664516,0.08350523527490968,23.880266315845663,0.2421602773957136
future_uv,denoise_step=005,16,36.0,8,9,test,0.024606086683939703,0.024606086683939703,0.15594595772509248,0.12945852920752382,35.612676387494645,0.26915113939508395
future_uv,denoise_step=005,16,45.0,10,11,val,0.018852541813763175,0.018852541813763175,0.11726700527535083,0.09040264060999874,25.91771970476423,0.18292682989133774
future_uv,denoise_step=005,16,45.0,10,11,test,0.026107871230097786,0.026107871230097786,0.1600285042578636,0.1340850675266475,36.85435722777562,0.2256728760574175
future_uv,denoise_step=005,20,8.0,1,2,val,0.022185571783770668,0.022185571783770668,0.13020770106373764,0.09951925329630383,28.48104888969182,0.4216027868334009
future_uv,denoise_step=005,20,8.0,1,2,test,0.052283649296185494,0.052283649296185494,0.2236432068157887,0.19029628079747068,53.44749643392938,0.44099379079435674
future_uv,denoise_step=005,20,16.0,3,4,val,0.023020932879234023,0.023020932879234023,0.13235081794577608,0.10285455949007426,29.29732893568298,0.37456446117640374
future_uv,denoise_step=005,20,16.0,3,4,test,0.034326696336485336,0.034326696336485336,0.18322613684163577,0.1497402268290273,42.134028053678584,0.3995859170058746
future_uv,denoise_step=005,20,24.0,5,6,val,0.017338840939909325,0.017338840939909325,0.11463682981733661,0.09019453719725593,25.564515795026505,0.3344947735191638
future_uv,denoise_step=005,20,24.0,5,6,test,0.03137283982018753,0.03137283982018753,0.17634619673710186,0.14627697733741862,40.85870562725186,0.364389237286388
future_uv,denoise_step=005,20,36.0,8,9,val,0.020567707561657402,0.020567707561657402,0.12375158045557733,0.10004578608669056,28.4548708287681,0.2421602773957136
future_uv,denoise_step=005,20,36.0,8,9,test,0.0313383793963532,0.0313383793963532,0.1761468868571532,0.14387917518615723,40.23859125141278,0.26915113939508395
future_uv,denoise_step=005,20,45.0,10,11,val,0.018956920235881823,0.018956920235881823,0.11698176408063243,0.09036589348980774,25.765625651289778,0.18292682989133774
future_uv,denoise_step=005,20,45.0,10,11,test,0.023926939969539148,0.023926939969539148,0.15311365835291504,0.12619678589744845,34.65711160031905,0.2256728760574175
future_uv,denoise_step=005,24,8.0,1,2,val,0.020292522119624273,0.020292522119624273,0.12532846110415374,0.09918010497030896,28.008541027427967,0.4216027868334009
future_uv,denoise_step=005,24,8.0,1,2,test,0.04028651092440569,0.04028651092440569,0.19806244173405332,0.164272712470335,46.19242636955056,0.44099379079435674
future_uv,denoise_step=005,24,16.0,3,4,val,0.02269100632765152,0.02269100632765152,0.13084605980002506,0.1011493229647962,28.743660850391986,0.37456446117640374
future_uv,denoise_step=005,24,16.0,3,4,test,0.033207168999295794,0.033207168999295794,0.18093846901850177,0.14973168371256834,42.00752728227256,0.3995859170058746
future_uv,denoise_step=005,24,24.0,5,6,val,0.016360211273726687,0.016360211273726687,0.11184924456715999,0.08739373830345035,24.64266040017796,0.3344947735191638
future_uv,denoise_step=005,24,24.0,5,6,test,0.03329066065280827,0.03329066065280827,0.1813899867282891,0.15189550320307413,42.74563410662223,0.364389237286388
future_uv,denoise_step=005,24,36.0,8,9,val,0.018294586907124686,0.018294586907124686,0.11664083579276081,0.0894674363867331,25.562698630090374,0.2421602773957136
future_uv,denoise_step=005,24,36.0,8,9,test,0.026424145036787722,0.026424145036787722,0.15958238878975745,0.126950350946768,35.44832322809761,0.26915113939508395
future_uv,denoise_step=005,24,45.0,10,11,val,0.01849626073490452,0.01849626073490452,0.11568255603105765,0.0880962768602039,25.441169100771383,0.18292682989133774
future_uv,denoise_step=005,24,45.0,10,11,test,0.021622801920703726,0.021622801920703726,0.14616366637789685,0.12319375568418522,33.91047099806507,0.2256728760574175
future_uv,denoise_step=007,8,8.0,1,2,val,0.019258853379078858,0.019258853379078858,0.12222990824578116,0.09522255995547729,26.75388219215313,0.4216027868334009
future_uv,denoise_step=007,8,8.0,1,2,test,0.029972131123022015,0.029972131123022015,0.17224261266474397,0.1405693849174626,39.598048950574416,0.44099379079435674
future_uv,denoise_step=007,8,16.0,3,4,val,0.023226811235790054,0.023226811235790054,0.13411917150643646,0.10324508787655248,29.161855744152533,0.37456446117640374
future_uv,denoise_step=007,8,16.0,3,4,test,0.029098143157072934,0.029098143157072934,0.17054604308575577,0.1332371525512719,37.85921334529269,0.3995859170058746
future_uv,denoise_step=007,8,24.0,5,6,val,0.016920370526793526,0.016920370526793526,0.11388208574326611,0.0891184066957713,25.30276176904552,0.3344947735191638
future_uv,denoise_step=007,8,24.0,5,6,test,0.028785552945196257,0.028785552945196257,0.16909243656981807,0.1391019520675667,39.00299102277736,0.364389237286388
future_uv,denoise_step=007,8,36.0,8,9,val,0.01443818425727223,0.01443818425727223,0.10306428471508758,0.07620993279933098,21.96243506773839,0.2421602773957136
future_uv,denoise_step=007,8,36.0,8,9,test,0.023632994156878435,0.023632994156878435,0.1519787205425602,0.12128398263553161,33.832600753499854,0.26915113939508395
future_uv,denoise_step=007,8,45.0,10,11,val,0.01449779820229326,0.01449779820229326,0.10135522583428161,0.07667319699862278,22.10676452424053,0.18292682989133774
future_uv,denoise_step=007,8,45.0,10,11,test,0.019652101035783257,0.019652101035783257,0.139374406873316,0.11260307390497339,30.92249840288182,0.2256728760574175
future_uv,denoise_step=007,12,8.0,1,2,val,0.01931745638155771,0.01931745638155771,0.12220110243205824,0.09296453440438579,26.43625441494719,0.4216027868334009
future_uv,denoise_step=007,12,8.0,1,2,test,0.03750495763021226,0.03750495763021226,0.19134589002369354,0.1585355636125766,44.99349758393029,0.44099379079435674
future_uv,denoise_step=007,12,16.0,3,4,val,0.02400838097602856,0.02400838097602856,0.13458972546281714,0.10357719400203186,29.416428755384704,0.37456446117640374
future_uv,denoise_step=007,12,16.0,3,4,test,0.031833741729057105,0.031833741729057105,0.1777393885774395,0.14401026616185347,40.544670878977016,0.3995859170058746
future_uv,denoise_step=007,12,24.0,5,6,val,0.01922906330342077,0.01922906330342077,0.12018896078606515,0.09276400516880513,26.530987543511475,0.3344947735191638
future_uv,denoise_step=007,12,24.0,5,6,test,0.034178764696231045,0.034178764696231045,0.18404327271270948,0.1538684140451206,43.11266787353263,0.364389237286388
future_uv,denoise_step=007,12,36.0,8,9,val,0.020088756379090536,0.020088756379090536,0.1218666891187741,0.09328287897001991,26.66076672118715,0.2421602773957136
future_uv,denoise_step=007,12,36.0,8,9,test,0.027007679923535872,0.027007679923535872,0.16059220448043776,0.1297190579321567,35.77521680748981,0.26915113939508395
future_uv,denoise_step=007,12,45.0,10,11,val,0.016186043405937815,0.016186043405937815,0.1089111477759657,0.08310599303204008,23.70733495041053,0.18292682989133774
future_uv,denoise_step=007,12,45.0,10,11,test,0.023551524907936713,0.023551524907936713,0.15229262624468123,0.1266971030590697,34.90878391463317,0.2256728760574175
future_uv,denoise_step=007,16,8.0,1,2,val,0.018568429427435588,0.018568429427435588,0.1193129076567261,0.09394874488642822,26.519310755181397,0.4216027868334009
future_uv,denoise_step=007,16,8.0,1,2,test,0.03628358054775012,0.03628358054775012,0.18756121162548817,0.15495288705233462,43.53062252573839,0.44099379079435674
future_uv,denoise_step=007,16,16.0,3,4,val,0.02423337366730494,0.02423337366730494,0.13423327364364984,0.10348668980058477,29.511853407484313,0.37456446117640374
future_uv,denoise_step=007,16,16.0,3,4,test,0.039898812682146116,0.039898812682146116,0.1946659471307482,0.1590432668447988,44.83058027500445,0.3995859170058746
future_uv,denoise_step=007,16,24.0,5,6,val,0.01769217849426776,0.01769217849426776,0.11545828363828958,0.08928731805563804,25.341503847766838,0.3344947735191638
future_uv,denoise_step=007,16,24.0,5,6,test,0.03042389270434962,0.03042389270434962,0.17315367083248392,0.14332657975316296,40.010018824543764,0.364389237286388
future_uv,denoise_step=007,16,36.0,8,9,val,0.015894940960178808,0.015894940960178808,0.10733221087098536,0.08174157895485283,23.378853043612704,0.2421602773957136
future_uv,denoise_step=007,16,36.0,8,9,test,0.025908278174096754,0.025908278174096754,0.1600307905217382,0.12978607789453264,36.10403053804954,0.26915113939508395
future_uv,denoise_step=007,16,45.0,10,11,val,0.0179285015067157,0.0179285015067157,0.11396878999284751,0.08784588652205384,25.23793662466654,0.18292682989133774
future_uv,denoise_step=007,16,45.0,10,11,test,0.019662542500018334,0.019662542500018334,0.1396636203023958,0.11397011872712623,31.116083172784336,0.2256728760574175
future_uv,denoise_step=007,20,8.0,1,2,val,0.020264677093315624,0.020264677093315624,0.12504591250253472,0.09733996555884125,27.53322065665747,0.4216027868334009
future_uv,denoise_step=007,20,8.0,1,2,test,0.041606545039523955,0.041606545039523955,0.20208108403544495,0.16566048883379864,46.50742922954678,0.44099379079435674
future_uv,denoise_step=007,20,16.0,3,4,val,0.02128073419298237,0.02128073419298237,0.1275298442263221,0.09862184812694476,28.03383084872043,0.37456446117640374
future_uv,denoise_step=007,20,16.0,3,4,test,0.03779472878846816,0.03779472878846816,0.19066719834231935,0.15753604699982865,44.424311549026775,0.3995859170058746
future_uv,denoise_step=007,20,24.0,5,6,val,0.017703342773928876,0.017703342773928876,0.11592969583925054,0.09001399426094746,25.438523668029998,0.3344947735191638
future_uv,denoise_step=007,20,24.0,5,6,test,0.03140450558600095,0.03140450558600095,0.1767641345104569,0.146181397186303,40.9428375828587,0.364389237286388
future_uv,denoise_step=007,20,36.0,8,9,val,0.017926930375267405,0.017926930375267405,0.11510638695353,0.08960826378250787,25.359952680740623,0.2421602773957136
future_uv,denoise_step=007,20,36.0,8,9,test,0.025103177227403805,0.025103177227403805,0.15782462631199917,0.12549133688273142,35.169741747048576,0.26915113939508395
future_uv,denoise_step=007,20,45.0,10,11,val,0.017677018412418068,0.017677018412418068,0.1132750668488313,0.08517556588201157,24.489734822449368,0.18292682989133774
future_uv,denoise_step=007,20,45.0,10,11,test,0.020866075970278765,0.020866075970278765,0.14361533389945455,0.11425278966718086,31.192344823485822,0.2256728760574175
future_uv,denoise_step=007,24,8.0,1,2,val,0.020244400876895476,0.020244400876895476,0.12523743063730644,0.09770369181857291,27.76752430719781,0.4216027868334009
future_uv,denoise_step=007,24,8.0,1,2,test,0.03843414557492264,0.03843414557492264,0.19363992039584718,0.15984774379379754,44.99950410515132,0.44099379079435674
future_uv,denoise_step=007,24,16.0,3,4,val,0.02266789140757368,0.02266789140757368,0.13143497586042624,0.10233450052734036,28.92394564957569,0.37456446117640374
future_uv,denoise_step=007,24,16.0,3,4,test,0.033922760722306454,0.033922760722306454,0.18294458344239378,0.15196617768294568,42.800483916857225,0.3995859170058746
future_uv,denoise_step=007,24,24.0,5,6,val,0.017445812546988813,0.017445812546988813,0.11551546411854881,0.09027185989381545,25.4976189909081,0.3344947735191638
future_uv,denoise_step=007,24,24.0,5,6,test,0.035077696978490544,0.035077696978490544,0.18528995500958484,0.1572561236271947,43.88500993937933,0.364389237286388
future_uv,denoise_step=007,24,36.0,8,9,val,0.018283931875945382,0.018283931875945382,0.11674187490749027,0.09136119850940405,25.878036379398786,0.2421602773957136
future_uv,denoise_step=007,24,36.0,8,9,test,0.02668400818778985,0.02668400818778985,0.1630006618874907,0.13252990157584474,36.865961671122356,0.26915113939508395
future_uv,denoise_step=007,24,45.0,10,11,val,0.01945774392176173,0.01945774392176173,0.12001450100219208,0.09203666028037719,26.59814041084529,0.18292682989133774
future_uv,denoise_step=007,24,45.0,10,11,test,0.022383819131747536,0.022383819131747536,0.14859657467769047,0.12448297157174065,34.45389989690998,0.2256728760574175
