mode,sigma_start,denoise_steps,sigma_schedule,target_latent_idx,prev_latent_baseline_cos,initial_noise_cos,latent_cos_pred_x0,latent_mse_pred_x0,latent_cos_x_final,latent_mse_x_final,cos_x_final_vs_baseline_diff,cos_pred_x0_vs_baseline_diff,hidden_cos
A1_causal,0.05,20,0.05 0.043895159 0.038440694 0.03357781 0.029252042 0.025413013 0.022014199 0.019012705 0.016369045 0.014046937 0.012013107 0.010237091 0.0086910589 0.0073496364 0.006189741 0.0051904222 0.00433271 0.0035994716 0.0029752742 0.0024462554 0.002,4,0.9647329449653625,-0.0012016063556075096,0.052670035511255264,0.6768665313720703,0.04966165870428085,0.6770420074462891,-0.9150712862610817,-0.9120629094541073,0.7470606565475464
A1_causal,0.05,35,0.05 0.046428293 0.04307755 0.039936259 0.036993394 0.034238398 0.031661169 0.029252042 0.02700178 0.024901555 0.022942936 0.021117876 0.019418696 0.017838078 0.016369045 0.015004953 0.013739481 0.012566613 0.011480631 0.010476106 0.0095478787 0.0086910589 0.0079010086 0.0071733342 0.0065038765 0.0058887014 0.0053240903 0.0048065312 0.00433271 0.0038995022 0.0035039643 0.0031433262 0.0028149829 0.0025164877 0.0022455443 0.002,4,0.9647329449653625,-0.003520434722304344,0.050149112939834595,0.6770139336585999,0.04714469239115715,0.6771907806396484,-0.9175882525742054,-0.914583832025528,0.7517222166061401
A1_causal,0.1,1,0.1 0.002,4,0.9647329449653625,0.0026240975130349398,0.04475990682840347,0.6774439215660095,0.04356147721409798,0.6775480508804321,-0.9211714677512646,-0.9199730381369591,0.5036190748214722
A1_causal,0.1,3,0.1 0.034031643 0.0095132449 0.002,4,0.9647329449653625,0.0001268406631425023,0.04641517624258995,0.6774328947067261,0.044718340039253235,0.6775864958763123,-0.9200146049261093,-0.9183177687227726,0.7298724055290222
A1_causal,0.1,5,0.1 0.053439289 0.02684994 0.01251403 0.0053114877 0.002,4,0.9647329449653625,-0.0013214683858677745,0.042821843177080154,0.6778272986412048,0.041134752333164215,0.6779896020889282,-0.9235981926321983,-0.9219111017882824,0.7608239650726318
A1_causal,0.1,10,0.1 0.073616384 0.053439289 0.038200974 0.02684994 0.018521996 0.01251403 0.0082603545 0.0053114877 0.0033152443 0.002,4,0.9647329449653625,0.00040146365063264966,0.047358833253383636,0.6774795055389404,0.04568282514810562,0.6776453256607056,-0.9190501198172569,-0.9173741117119789,0.7757561206817627
A1_causal,0.1,20,0.1 0.085943847 0.073616384 0.062836682 0.053439289 0.045273219 0.038200974 0.032097629 0.02684994 0.022355512 0.018521996 0.015266332 0.01251403 0.01019849 0.0082603545 0.0066469055 0.0053114877 0.0042129709 0.0033152443 0.0025867421 0.002,4,0.9647329449653625,-0.0017640478909015656,0.043575987219810486,0.6778555512428284,0.041914403438568115,0.6780245304107666,-0.9228185415267944,-0.9211569577455521,0.7776182889938354
A1_causal,0.1,35,0.1 0.091745113 0.084081337 0.076972968 0.070386051 0.06428831 0.05864909 0.053439289 0.048631306 0.044198975 0.040117511 0.036363458 0.032914628 0.029750055 0.02684994 0.024195604 0.021769437 0.019554856 0.017536254 0.01569896 0.014029194 0.01251403 0.011141349 0.0098998054 0.008778789 0.007768387 0.00685935 0.006043058 0.0053114877 0.0046571809 0.0040732143 0.00355317 0.0030911073 0.0026815359 0.0023193893 0.002,4,0.9647329449653625,-0.001511180424131453,0.04526720568537712,0.6777197122573853,0.04358358681201935,0.6778922080993652,-0.9211493581533432,-0.9194657392799854,0.7834326028823853
A1_causal,0.2,1,0.2 0.002,4,0.9647329449653625,-0.001076340675354004,0.02476833201944828,0.6806302666664124,0.024364545941352844,0.6807107329368591,-0.9403683990240097,-0.9399646129459143,0.618087112903595
A1_causal,0.2,3,0.2 0.0586824 0.013257717 0.002,4,0.9647329449653625,0.0012682550586760044,0.03422459959983826,0.6804734468460083,0.03334273397922516,0.6806098222732544,-0.9313902109861374,-0.9305083453655243,0.7415335178375244
A1_causal,0.2,5,0.2 0.098362193 0.044649739 0.018328508 0.0066066377 0.002,4,0.9647329449653625,-0.00010684365406632423,0.031532399356365204,0.681377649307251,0.030607907101511955,0.681532621383667,-0.9341250378638506,-0.9332005456089973,0.788423478603363
A1_causal,0.2,10,0.2 0.14152499 0.098362193 0.067012946 0.044649739 0.029014642 0.018328508 0.011210405 0.0066066377 0.0037287665 0.002,4,0.9647329449653625,-0.004076583310961723,0.01972336880862713,0.6842607259750366,0.018873445689678192,0.6844338178634644,-0.9458594992756844,-0.9450095761567354,0.8104948997497559
A1_causal,0.2,20,0.2 0.16860057 0.14152499 0.11826523 0.098362193 0.081402081 0.067012946 0.054861442 0.044649739 0.036112603 0.029014642 0.023147719 0.018328508 0.014396209 0.011210405 0.0086490561 0.0066066377 0.0049924015 0.0037287665 0.0027498308 0.002,4,0.9647329449653625,-0.000883838627487421,0.02835366129875183,0.6830937266349792,0.027551736682653427,0.6832526922225952,-0.9371812082827091,-0.9363792836666107,0.8177627325057983
A1_causal,0.2,35,0.2 0.18149657 0.16448031 0.14885023 0.13451093 0.12137233 0.10934945 0.098362193 0.088335119 0.079197261 0.070881911 0.063326422 0.056472028 0.050263652 0.044649739 0.039582077 0.035015634 0.030908398 0.027221224 0.023917684 0.020963919 0.018328508 0.015982328 0.013898427 0.012051903 0.01041978 0.0089808983 0.0077158029 0.0066066377 0.0056370462 0.0047920738 0.0040580766 0.0034226328 0.0028744588 0.0024033291 0.002,4,0.9647329449653625,0.0004534174222499132,0.029823919758200645,0.682986319065094,0.02901691198348999,0.6831496953964233,-0.9357160329818726,-0.9349090252071619,0.8187764883041382
A1_causal,0.3,1,0.3 0.002,4,0.9647329449653625,-0.0024897707626223564,0.012443294748663902,0.6858589053153992,0.012252364307641983,0.6859607100486755,-0.9524805806577206,-0.9522896502166986,0.6437935829162598
A1_causal,0.3,3,0.3 0.081133566 0.016226949 0.002,4,0.9647329449653625,-0.0006848545162938535,0.016788657754659653,0.6882282495498657,0.016269240528345108,0.6883646249771118,-0.9484637044370174,-0.9479442872107029,0.7625040411949158
A1_causal,0.3,5,0.3 0.14100742 0.060489028 0.023092868 0.0075584543 0.002,4,0.9647329449653625,0.0018608304671943188,0.02714129537343979,0.6873734593391418,0.02649930864572525,0.6875445246696472,-0.9382336363196373,-0.9375916495919228,0.8128499984741211
A1_causal,0.3,10,0.3 0.20777812 0.14100742 0.093542951 0.060489028 0.037998166 0.023092868 0.013508865 0.0075584543 0.0040125394 0.002,4,0.9647329449653625,-0.0010734174866229296,0.01713569276034832,0.6911278367042542,0.016674473881721497,0.6912513971328735,-0.948058471083641,-0.9475972522050142,0.8302285671234131
A1_causal,0.3,20,0.3 0.25026881 0.20777812 0.17162723 0.14100742 0.1151947 0.093542951 0.07547751 0.060489028 0.04812776 0.037998166 0.029753859 0.023092868 0.017753229 0.013508865 0.010165767 0.0075584543 0.0055467031 0.0040125394 0.0028574778 0.002,4,0.9647329449653625,-0.0017015062039718032,0.017062589526176453,0.6914739012718201,0.016551721841096878,0.691638708114624,-0.9481812231242657,-0.9476703554391861,0.8381751775741577
A1_causal,0.3,35,0.3 0.27063963 0.24377747 0.2192338 0.1968394 0.17643509 0.15787126 0.14100742 0.12571182 0.11186098 0.099339358 0.088038896 0.077858693 0.068704632 0.060489028 0.053130297 0.046552631 0.040685684 0.035464273 0.030828089 0.026721417 0.023092868 0.019895124 0.017084689 0.014621654 0.012469471 0.010594733 0.0089669715 0.0075584543 0.0063439991 0.0053007926 0.0044082197 0.0036477003 0.0030025349 0.0024577582 0.002,4,0.9647329449653625,0.001220104517415166,0.020384056493639946,0.6919083595275879,0.019873376935720444,0.6920809149742126,-0.9448595680296421,-0.9443488884717226,0.8393621444702148
A1_causal,0.5,1,0.5 0.002,4,0.9647329449653625,-0.0011308368993923068,0.024080511182546616,0.6924650073051453,0.023877490311861038,0.6926385760307312,-0.9408554546535015,-0.9406524337828159,0.6136614680290222
A1_causal,0.5,3,0.5 0.12266964 0.021107669 0.002,4,0.9647329449653625,-0.00043212127638980746,0.0235525444149971,0.6982262134552002,0.023202601820230484,0.698373556137085,-0.9415303431451321,-0.9411804005503654,0.7727938890457153
A1_causal,0.5,5,0.5 0.22269149 0.089224105 0.031149099 0.0090225648 0.002,4,0.9647329449653625,0.002369479974731803,0.02892737090587616,0.7001929879188538,0.028574980795383453,0.7003358006477356,-0.9361579641699791,-0.9358055740594864,0.8380775451660156
A1_causal,0.5,10,0.5 0.33760387 0.22269149 0.14307905 0.089224105 0.053770554 0.031149099 0.017229734 0.0090225648 0.0044233257 0.002,4,0.9647329449653625,0.0004508008132688701,0.01903442107141018,0.7050908803939819,0.018727263435721397,0.7052096724510193,-0.9460056815296412,-0.9456985238939524,0.8583089113235474
A1_causal,0.5,20,0.5 0.41198815 0.33760387 0.27504134 0.22269149 0.17912547 0.14307905 0.11343794 0.089224105 0.069582798 0.053770554 0.04114394 0.031149099 0.023312053 0.017229734 0.012561706 0.0090225648 0.0063749751 0.0044233257 0.0030079658 0.002,4,0.9647329449653625,0.0003723916597664356,0.016823168843984604,0.7110761404037476,0.016518795862793922,0.7112559080123901,-0.9482141491025686,-0.947909776121378,0.8666038513183594
A1_causal,0.5,35,0.5 0.44792616 0.40057184 0.35757508 0.31859647 0.28331807 0.25144242 0.22269149 0.19680574 0.17354315 0.15267836 0.13400177 0.11731869 0.10244855 0.089224105 0.077490698 0.067105514 0.057936901 0.0498637 0.042774603 0.036567542 0.031149099 0.026433944 0.0223443 0.018809431 0.015765147 0.013153347 0.010921567 0.0090225648 0.0074139185 0.0060576472 0.0049198535 0.003970385 0.0031825143 0.0025326392 0.002,4,0.9647329449653625,-0.0021491707302629948,0.015605990774929523,0.7152470946311951,0.015326685272157192,0.7154123187065125,-0.9494062596932054,-0.949126954190433,0.8743710517883301
A1_causal,0.8,1,0.8 0.002,4,0.9647329449653625,0.002572141122072935,0.07043100148439407,0.6852247714996338,0.07002365589141846,0.6854469776153564,-0.8947092890739441,-0.8943019434809685,0.5930287837982178
A1_causal,0.8,3,0.8 0.1803376 0.027107146 0.002,4,0.9647329449653625,-0.00045054417569190264,0.03424088656902313,0.7020658850669861,0.033911146223545074,0.7022251486778259,-0.9308217987418175,-0.9304920583963394,0.7677502632141113
A1_causal,0.8,5,0.8 0.3401087 0.12833713 0.041349901 0.010699258 0.002,4,0.9647329449653625,-0.0006042756722308695,0.02474021539092064,0.7152643799781799,0.024470258504152298,0.7154102325439453,-0.9402626864612103,-0.9399927295744419,0.8557506203651428
A1_causal,0.8,10,0.8 0.52847472 0.3401087 0.2124934 0.12833713 0.074533362 0.041349901 0.021730302 0.010699258 0.0048635222 0.002,4,0.9647329449653625,-0.003310896223410964,0.01985788159072399,0.7317332625389099,0.019680535420775414,0.7318282723426819,-0.9450524095445871,-0.9448750633746386,0.8761000633239746
A1_causal,0.8,20,0.8 0.65221396 0.52847472 0.42542904 0.3401087 0.26989634 0.2124934 0.16589006 0.12833713 0.098319816 0.074533362 0.055860379 0.041349901 0.030198058 0.021730302 0.015385136 0.010699258 0.0072940769 0.0048635222 0.0031630801 0.002,4,0.9647329449653625,0.0018208406399935484,0.03257232904434204,0.7293137907981873,0.03236789628863335,0.7294869422912598,-0.9323650486767292,-0.9321606159210205,0.8799207210540771
A1_causal,0.8,35,0.8 0.71239631 0.63314727 0.56157808 0.49705823 0.43899935 0.38685301 0.3401087 0.29829176 0.26096154 0.22770947 0.19815731 0.17195544 0.14878115 0.12833713 0.11034987 0.09456826 0.080762136 0.068720976 0.0582526 0.049181945 0.041349901 0.034612187 0.028838295 0.023910477 0.019722787 0.01618017 0.013197598 0.010699258 0.0086177777 0.0068935054 0.0054738218 0.0043125011 0.0033691094 0.0026084422 0.002,4,0.9647329449653625,-0.0027990727685391903,0.01934167370200157,0.742796003818512,0.019180094823241234,0.7429351806640625,-0.9455528501421213,-0.945391271263361,0.8761177062988281
A1_causal,1.0,1,1 0.002,4,0.9647329449653625,0.00023114972282201052,0.07257702946662903,0.6838269233703613,0.07218749821186066,0.6840245723724365,-0.8925454467535019,-0.8921559154987335,0.583713173866272
A1_causal,1.0,3,1 0.21688892 0.030609557 0.002,4,0.9647329449653625,0.001026228303089738,0.052200816571712494,0.6997669339179993,0.05190972238779068,0.6999173164367676,-0.9128232225775719,-0.91253212839365,0.7564191818237305
A1_causal,1.0,5,1 0.41625082 0.15280411 0.047427303 0.011630898 0.002,4,0.9647329449653625,-0.0009589618421159685,0.03118421882390976,0.7213520407676697,0.030928604304790497,0.7215086817741394,-0.933804340660572,-0.9335487261414528,0.8629848957061768
A1_causal,1.0,10,1 0.65408052 0.41625082 0.25675965 0.15280411 0.087233805 0.047427303 0.02432853 0.011630898 0.005096774 0.002,4,0.9647329449653625,0.0011198229622095823,0.032806895673274994,0.7375664114952087,0.03265853971242905,0.7376564741134644,-0.9320744052529335,-0.9319260492920876,0.878472626209259
A1_causal,1.0,20,1 0.811359 0.65408052 0.52369317 0.41625082 0.3282849 0.25675965 0.19903033 0.15280411 0.11610374 0.087233805 0.064749394 0.047427303 0.034239447 0.02432853 0.016985811 0.011630898 0.0077934621 0.005096774 0.0032429792 0.002,4,0.9647329449653625,-0.0009515003184787929,0.028187841176986694,0.7498051524162292,0.02804301306605339,0.749963104724884,-0.9366899318993092,-0.9365451037883759,0.8757222294807434
A1_causal,1.0,35,1 0.8880843 0.78708077 0.69608796 0.61426499 0.54082849 0.47504954 0.41625082 0.36380383 0.31712616 0.27567895 0.23896435 0.2065232 0.17793268 0.15280411 0.13078086 0.11153633 0.09477198 0.080215515 0.067619094 0.056757655 0.047427303 0.03944378 0.032641014 0.026869736 0.021996172 0.017900804 0.014477198 0.011630898 0.0092783902 0.007346116 0.0057695599 0.004492386 0.0034656348 0.0026469736 0.002,4,0.9647329449653625,0.003101712791249156,0.038320206105709076,0.7535419464111328,0.03819306194782257,0.753667414188385,-0.92653988301754,-0.9264127388596535,0.868095338344574
A1_causal,2.0,1,2 0.002,4,0.9647329449653625,0.0013281821738928556,0.06800033152103424,0.6901684403419495,0.06776904314756393,0.6903480887413025,-0.8969639018177986,-0.8967326134443283,0.5469202995300293
A1_causal,2.0,3,2 0.38721939 0.045149488 0.002,4,0.9647329449653625,-0.0012901925947517157,0.03152116760611534,0.7375982999801636,0.03133634477853775,0.737744927406311,-0.9333966001868248,-0.9332117773592472,0.7567511200904846
A1_causal,2.0,5,2 0.7825805 0.26474258 0.073391184 0.015237082 0.002,4,0.9647329449653625,-0.002792215906083584,0.02510853111743927,0.7614374160766602,0.02495875209569931,0.7615578174591064,-0.9397741928696632,-0.9396244138479233,0.8742395043373108
A1_causal,2.0,10,2 1.2708733 0.7825805 0.46481215 0.26474258 0.14354265 0.073391184 0.034946133 0.015237082 0.0059406159 0.002,4,0.9647329449653625,-0.0007119686342775822,0.024859946221113205,0.789160966873169,0.02478458359837532,0.7892342805862427,-0.9399483613669872,-0.9398729987442493,0.8689444065093994
A1_causal,2.0,20,2 1.600149 1.2708733 1.0014712 0.7825805 0.60604875 0.46481215 0.35278252 0.26474258 0.19624894 0.14354265 0.1034668 0.073391184 0.051143357 0.034946133 0.023360972 0.015237082 0.0096658937 0.0059406159 0.0035205698 0.002,4,0.9647329449653625,-0.0009363946737721562,0.02995792031288147,0.8144629597663879,0.029905695468187332,0.8146275281906128,-0.9348272494971752,-0.9347750246524811,0.8499550819396973
A1_causal,2.0,35,2 1.762197 1.5490536 1.3584008 1.1882251 1.03666 0.90197753 0.7825805 0.67699504 0.58386323 0.50193611 0.430067 0.36720512 0.31238939 0.26474258 0.2234657 0.18783268 0.1571852 0.13092786 0.10852358 0.089489169 0.073391184 0.059841983 0.048495994 0.039046191 0.031220777 0.024780063 0.019513529 0.015237082 0.011790484 0.0090349513 0.0068509285 0.0051360134 0.0038030421 0.0027783208 0.002,4,0.9647329449653625,-0.0015836273087188601,0.019082631915807724,0.8450157642364502,0.01905837282538414,0.8451128005981445,-0.9456745721399784,-0.9456503130495548,0.8312692642211914
A1_causal,5.0,1,5 0.002,4,0.9647329449653625,0.0012964836787432432,-0.002996232360601425,0.7250070571899414,-0.002972938120365143,0.7251248955726624,-0.9677058830857277,-0.967729177325964,0.5121587514877319
A1_causal,5.0,3,5 0.84474888 0.077438871 0.002,4,0.9647329449653625,-0.0018241092329844832,0.008321726694703102,0.7634969353675842,0.008226485922932625,0.7636522650718689,-0.9565064590424299,-0.9564112182706594,0.6365029811859131
A1_causal,5.0,5,5 1.8176292 0.55667302 0.13390232 0.02233359 0.002,4,0.9647329449653625,-0.0018153557321056724,0.0036080069839954376,0.8360314965248108,0.003500964492559433,0.8361395597457886,-0.9612319804728031,-0.9611249379813671,0.8623726963996887
A1_causal,5.0,10,5 3.070236 1.8176292 1.031333 0.55667302 0.28308191 0.13390232 0.057900547 0.02233359 0.0074118381 0.002,4,0.9647329449653625,0.00023246021009981632,0.012342795729637146,0.8693548440933228,0.012299265712499619,0.8694409132003784,-0.9524336792528629,-0.9523901492357254,0.8523485660552979
A1_causal,5.0,20,5 3.9347304 3.070236 2.3739373 1.8176292 1.3770251 1.031333 0.76286448 0.55667302 0.40022229 0.28308191 0.1966502 0.13390232 0.089162697 0.057900547 0.036547121 0.02233359 0.013148246 0.0074118381 0.0039697759 0.002,4,0.9647329449653625,0.0012304021511226892,0.013293834403157234,0.9241941571235657,0.013284187763929367,0.9244394302368164,-0.9514487572014332,-0.9514391105622053,0.8248045444488525
A1_causal,5.0,35,5 4.3646236 3.799749 3.2987328 2.8554421 2.4642243 2.1198789 1.8176292 1.5530965 1.322274 1.1215031 0.94744985 0.79708322 0.66765363 0.55667302 0.46189576 0.38130039 0.3130725 0.25558832 0.20739933 0.16721765 0.13390232 0.1064463 0.083964381 0.065681732 0.050923256 0.039103632 0.029718049 0.02233359 0.016581268 0.012148667 0.0087731662 0.0062357378 0.0043552753 0.0029834408 0.002,4,0.9647329449653625,-0.0004388742963783443,0.008783901110291481,0.9640131592750549,0.008767309598624706,0.9641512632369995,-0.9559656353667378,-0.9559490438550711,0.8043925166130066
